road,id,model_type,condition,name,lat,lon,length
N2,1001531,bridge,A,Bangla Bazar Bridge,25.1585738257142,92.1006246171428,81.0
N2,1001532,link,NaN,link_LRP275,25.1585738257142,92.1006246171428,671.0000000000095
N2,1001533,bridge,B,Asum Bazar Bridge,25.1640035167173,92.0963799218845,36.5
N2,1001534,link,NaN,link_LRP276,25.1640035167173,92.0963799218845,4841.499999999985
N2,1001535,bridge,A,NOLJURI,25.1774750914317,92.0565114738444,39.5
N2,1001536,link,NaN,link_LRP280,25.1774750914317,92.0565114738444,157.50000000000273
N2,1001537,bridge,A,Noljuri Bridge,25.1766924977528,92.0548542224719,24.5
N2,1001538,link,NaN,link_LRP281,25.1766924977528,92.0548542224719,1858.4999999999814
N2,1001539,bridge,A,LRP282,25.1805371036,92.0373825433,3.5
N2,1001540,link,NaN,link_LRP282,25.1805371036,92.0373825433,426.5000000000068
N2,1001541,bridge,A,LRP283,25.1800310711304,92.0341771369565,2.75
N2,1001542,link,NaN,link_LRP283,25.1800310711304,92.0341771369565,607.2500000000136
N2,1001543,bridge,A,LRP284,25.1784840050434,92.0299482456521,5.666666666666667
N2,1001544,link,NaN,link_LRP284,25.1784840050434,92.0299482456521,1124.3333333333287
N2,1001545,bridge,A,LRP285,25.1738720003125,92.0243239025,16.666666666666668
N2,1001546,link,NaN,link_LRP285,25.1738720003125,92.0243239025,16.666666666666668
N2,1001547,sourcesink,NaN,SoSi_N2,25.1738720003125,92.0243239025,1.0
N204,1001548,sourcesink,NaN,SoSi_N204,24.1483513223529,91.3513885729411,1.0
N204,1001549,link,NaN,link_LRPS,24.1483513223529,91.3513885729411,546.0
N204,1001237,intersection,NaN,IS_N2N204,24.1514303706397,91.3500864025722,20.0
N204,1001550,bridge,C,JOGIDISH PUR TEMORIA,24.1483513223529,91.3513885729411,4.0
N204,1001551,link,NaN,link_LRPS,24.1483513223529,91.3513885729411,256.0
N204,1001552,bridge,B,TELARIA CHARA,24.1460274,91.3513056,18.816666666666666
N204,1001553,link,NaN,link_LRP001,24.1460274,91.3513056,985.1833333333333
N204,1001554,bridge,B,DOKHIR SHURMA CULVERT,24.137325874468,91.3515720851063,9.5
N204,1001555,link,NaN,link_LRP002,24.137325874468,91.3515720851063,485.5000000000001
N204,1001556,bridge,B,SURMA CULVERT,24.133010247826,91.3519830913043,2.25
N204,1001557,link,NaN,link_LRP003,24.133010247826,91.3519830913043,6477.75
N204,1001558,bridge,B,20 NOVEMBER AMTOLI,24.1243226673913,91.4118574967391,9.5
N204,1001559,link,NaN,link_LRP010,24.1243226673913,91.4118574967391,1990.5
N204,1001560,bridge,C,CHADCHURY CULVERT,24.1283500108469,91.4296905115899,3.0
N204,1001561,link,NaN,link_LRP012,24.1283500108469,91.4296905115899,1347.999999999999
N204,1001562,bridge,A,SATH SARI,24.1269881471783,91.4423497656884,13.8
N204,1001563,link,NaN,link_LRP014,24.1269881471783,91.4423497656884,1064.2000000000012
N204,1001564,bridge,A,CHANTRI CHARA CULVERTR,24.1273411472222,91.4517330222222,6.0
N204,1001565,link,NaN,link_LRP015,24.1273411472222,91.4517330222222,1366.9999999999993
N204,1001566,bridge,A,CHANDRI CULVERT,24.1279958833333,91.4638946958333,1.65
N204,1001567,link,NaN,link_LRP017,24.1279958833333,91.4638946958333,1695.349999999999
N204,1001568,bridge,A,Ram Bhanga Bridge,24.1347618442975,91.4769832413223,50.0
N204,1001569,link,NaN,link_LRP019,24.1347618442975,91.4769832413223,516.0000000000025
N204,1001570,bridge,B,RAMAGANJA CULVERT,24.1386739041095,91.4802721260273,16.966666666666665
N204,1001571,link,NaN,link_LRP020,24.1386739041095,91.4802721260273,990.0333333333313
N204,1001572,bridge,D,KARAGANUT,24.1465048430246,91.4842855955555,13.5
N204,1001573,link,NaN,link_LRP021,24.1465048430246,91.4842855955555,3320.4999999999995
N204,1001574,bridge,A,CHANDPUR BOX CULVERT,24.1716916979423,91.4997288539094,22.85
N204,1001575,link,NaN,link_LRP025,24.1716916979423,91.4997288539094,3604.1500000000024
N204,1001576,bridge,A,HATUNDA BOX CULVERT,24.1927544625659,91.5178729857645,9.24
N204,1001577,link,NaN,link_LRP029,24.1927544625659,91.5178729857645,1644.76
N204,1001578,bridge,A,NATUM BAZAR BOX CULVERT,24.205744452,91.514959856,3.0
N204,1001579,link,NaN,link_LRP032,24.205744452,91.514959856,1299.9999999999973
N204,1001580,bridge,A,SIGNHARD BOX CULVERT,24.216335567146,91.5103160174778,2.24
N204,1001581,link,NaN,link_LRP033,24.216335567146,91.5103160174778,418.76000000000295
N204,1001582,bridge,A,PICE MILL BOX CULVERT,24.2211204886597,91.5084985463917,3.1100000000000003
N204,1001583,link,NaN,link_LRP034,24.2211204886597,91.5084985463917,1150.89
N204,1001584,bridge,C,NORPATI BOX CULVERT,24.2307384885057,91.5048860034482,12.875
N204,1001585,link,NaN,link_LRP035,24.2307384885057,91.5048860034482,2438.124999999997
N204,1001586,bridge,A,DURGAPUR,24.2498957785169,91.4938451476554,9.675
N204,1001587,link,NaN,link_LRP038,24.2498957785169,91.4938451476554,1739.324999999999
N204,1001588,bridge,A,NEAR SHAIS TAGAMJ BOX CULVERT,24.2615947936507,91.4823212063492,4.5
N204,1001589,link,NaN,link_LRP040,24.2615947936507,91.4823212063492,745.5
N204,1001590,bridge,A,UBAHATA SLAB CULVERT,24.2665833333333,91.4769444444444,4.3
N204,1001284,intersection,NaN,IS_N2N204,24.2674224212698,91.47709577809519,20.0
N204,1001591,link,NaN,link_LRP041,24.2665833333333,91.4769444444444,4.3
N204,1001592,sourcesink,NaN,SoSi_N204,24.2665833333333,91.4769444444444,1.0
N207,1001593,sourcesink,NaN,SoSi_N207,24.2975653090909,91.5136515090909,1.0
N207,1001594,link,NaN,link_LRPS,24.2975653090909,91.5136515090909,471.0
N207,1001293,intersection,NaN,IS_N2N207,24.296679770150497,91.51209354658366,20.0
N207,1001595,bridge,C,Mirpur RCC Bridge,24.2975653090909,91.5136515090909,22.29
N207,1001596,link,NaN,link_LRPS,24.2975653090909,91.5136515090909,1029.71
N207,1001597,bridge,C,BINAGOU,24.2958515333333,91.5238512,19.4
N207,1001598,link,NaN,link_LRP001,24.2958515333333,91.5238512,1340.6
N207,1001599,bridge,C,NATUN BAZAR RCC GIRDER,24.2936824758118,91.5369584564389,16.630000000000003
N207,1001600,link,NaN,link_LRP002,24.2936824758118,91.5369584564389,958.3700000000001
N207,1001601,bridge,B,Karangi Bridge,24.2929746358053,91.5463403184241,38.25
N207,1001602,link,NaN,link_LRP003,24.2929746358053,91.5463403184241,1016.7500000000002
N207,1001603,bridge,A,MIRZAPUR BOX CULVERT,24.2910251343,91.556742271,3.0
N207,1001604,link,NaN,link_LRP004,24.2910251343,91.556742271,2072.0
N207,1001605,bridge,A,KACHA BAZAR BOX CULVERT,24.2916021329999,91.574672934,6.0
N207,1001606,link,NaN,link_LRP006,24.2916021329999,91.574672934,1170.9999999999986
N207,1001607,bridge,C,DHLKI BOX CULVERT,24.2949199064516,91.5849324290322,10.85
N207,1001608,link,NaN,link_LRP008,24.2949199064516,91.5849324290322,5946.150000000001
N207,1001609,bridge,A,Sataoan box culvert,24.2984179472289,91.6346008481927,2.5
N207,1001610,link,NaN,link_LRP014,24.2984179472289,91.6346008481927,3583.4999999999986
N207,1001611,bridge,A,MOTIGAMJ BOX CULVERT,24.3026297718918,91.6697533697297,13.5
N207,1001612,link,NaN,link_LRP017,24.3026297718918,91.6697533697297,483.4999999999999
N207,1001613,bridge,B,Laiarkal Bridge,24.3035721561258,91.6744709821192,16.45
N207,1001614,link,NaN,link_LRP018,24.3035721561258,91.6744709821192,739.5500000000002
N207,1001615,bridge,A,MOTIGANJ BRIDGE,24.305,91.6816877543478,45.0
N207,1001616,link,NaN,link_LRP019,24.305,91.6816877543478,919.9999999999999
N207,1001617,bridge,B,BILASHER PARA BOX CULVERT,24.3028246239875,91.6909447221183,20.6
N207,1001618,link,NaN,link_LRP020,24.3028246239875,91.6909447221183,2847.4000000000024
N207,1001619,bridge,A,SRIMANGLE BASTE BRIDGE,24.3026894492537,91.718743080597,12.0
N207,1001620,link,NaN,link_LRP022,24.3026894492537,91.718743080597,1029.0000000000005
N207,1001621,bridge,A,SIRMONGAL BOX CULVERT,24.308473604878,91.7268245585365,16.9
N207,1001622,link,NaN,link_LRP023,24.308473604878,91.7268245585365,1126.1000000000006
N207,1001623,bridge,A,NEAR SHRIMANGAL THANA,24.3148273859154,91.7338615380281,5.675
N207,1001624,link,NaN,link_LRP025,24.3148273859154,91.7338615380281,1016.3249999999985
N207,1001625,bridge,A,ZOINAG SARA CULVET,24.3237326034722,91.7365835572916,14.0
N207,1001626,link,NaN,link_LRP026,24.3237326034722,91.7365835572916,888.9999999999986
N207,1001627,bridge,B,ESUPPUR CULVERT,24.3315848247838,91.7385249161383,9.15
N207,1001628,link,NaN,link_LRP027,24.3315848247838,91.7385249161383,1202.8499999999997
N207,1001629,bridge,A,NOWGAON -2 CULVERT,24.3416805704545,91.7425135340909,4.25
N207,1001630,link,NaN,link_LRP028,24.3416805704545,91.7425135340909,1110.750000000002
N207,1001631,bridge,A,KALIR BAZAR CULVERT,24.3509527982558,91.7469190459302,3.0
N207,1001632,link,NaN,link_LRP029,24.3509527982558,91.7469190459302,679.9999999999998
N207,1001633,bridge,C,SHIRAZ NAGAR,24.3566285795454,91.7484165704545,10.066666666666668
N207,1001634,link,NaN,link_LRP030,24.3566285795454,91.7484165704545,2466.933333333334
N207,1001635,bridge,D,UTTOR KALAPUR,24.3789127764705,91.7506045882352,7.949999999999999
N207,1001636,link,NaN,link_LRP032,24.3789127764705,91.7506045882352,489.0499999999999
N207,1001637,bridge,A,BAGALPUR MASDI CULVERT,24.3831426174418,91.7516449275193,5.25
N207,1001638,link,NaN,link_LRP033,24.3831426174418,91.7516449275193,1102.749999999997
N207,1001639,bridge,A,BHAIRAB GONG CULVERT,24.392633247619,91.7541470373015,6.0
N207,1001640,link,NaN,link_LRP034,24.392633247619,91.7541470373015,1586.000000000006
N207,1001641,bridge,B,SHUHAPUR CULVERT,24.4069581228346,91.7547247538057,9.4
N207,1001642,link,NaN,link_LRP035,24.4069581228346,91.7547247538057,541.5999999999948
N207,1001643,bridge,C,GIYASPUR BOX CULVERT,24.4118841371428,91.7554992199999,18.7
N207,1001644,link,NaN,link_LRP036,24.4118841371428,91.7554992199999,1077.3000000000036
N207,1001645,bridge,C,CODUPUR BOX CULVERT,24.4213619662614,91.7581146066869,7.1
N207,1001646,link,NaN,link_LRP037,24.4213619662614,91.7581146066869,1242.9
N207,1001647,bridge,B,NETOR SOR BOX CULVERT,24.4324327298136,91.7599885793478,9.1
N207,1001648,link,NaN,link_LRP038,24.4324327298136,91.7599885793478,572.9000000000007
N207,1001649,bridge,A,GOMRA CULVERT,24.4373992282051,91.7616406807692,4.5
N207,1001650,link,NaN,link_LRP039,24.4373992282051,91.7616406807692,1089.499999999994
N207,1001651,bridge,A,pOLISHHIW RD,24.4470836140672,91.761556406422,2.925
N207,1001652,link,NaN,link_LRP040,24.4470836140672,91.761556406422,797.0750000000044
N207,1001653,bridge,A,JOGANNATHPUR BOX CULVERT,24.4541704522727,91.7623701295454,3.0
N207,1001654,link,NaN,link_LRP041,24.4541704522727,91.7623701295454,1622.0
N207,1001655,bridge,C,JAGONATH BOX CULVERT,24.467388932563,91.765181227521,6.0
N207,1001656,link,NaN,link_LRP042,24.467388932563,91.765181227521,445.0000000000005
N207,1001657,bridge,C,KODALIPUR BOX CULVERT,24.4725021692982,91.7654722,18.45
N207,1001658,link,NaN,link_LRP043,24.4725021692982,91.7654722,8195.549999999997
N207,1001659,bridge,A,TONA BAZAR BOX CULVERT,24.5175016985887,91.7290081520161,6.875
N207,1001660,link,NaN,link_LRP051,24.5175016985887,91.7290081520161,737.1249999999998
N207,1001661,bridge,A,SHAMPASHI CULVERT,24.5234148255102,91.7312901459183,12.1
N207,1001662,link,NaN,link_LRP052,24.5234148255102,91.7312901459183,1159.8999999999971
N207,1001663,bridge,A,Kamalpur culvert,24.5330325989878,91.7338338072874,1.5
N207,1001664,link,NaN,link_LRP053,24.5330325989878,91.7338338072874,3132.5000000000005
N207,1001665,bridge,A,Khalishpur Bridge,24.5590697078014,91.725062151773,20.8
N207,1001666,link,NaN,link_LRP056,24.5590697078014,91.725062151773,524.2000000000018
N207,1001667,bridge,A,KHALESPUR,24.5635737690909,91.7225902527272,14.0
N207,1001668,link,NaN,link_LRP057,24.5635737690909,91.7225902527272,3175.9999999999977
N207,1001669,bridge,A,BAHUR BAG,24.5775646793522,91.7076751692307,4.5
N207,1001670,link,NaN,link_LRP060,24.5775646793522,91.7076751692307,1205.500000000001
N207,1001671,bridge,C,Kamarkhali Bridge,24.5768487388625,91.6961702597156,34.4
N207,1001672,link,NaN,link_LRP061,24.5768487388625,91.6961702597156,418.600000000003
N207,1001673,bridge,A,GORA KHAL BOX CULVERT,24.5761574724489,91.6920053520408,3.5
N207,1001674,link,NaN,link_LRP062,24.5761574724489,91.6920053520408,883.5000000000005
N207,1001675,bridge,A,SHADHAPUR BRIDGE,24.581026166714,91.6874648426742,12.5
N207,1001676,link,NaN,link_LRP063,24.581026166714,91.6874648426742,1082.4999999999989
N207,1001677,bridge,B,Borak Bridge,24.5895319899159,91.683912972549,101.6
N207,1001678,link,NaN,link_LRP064,24.5895319899159,91.683912972549,567.4000000000041
N207,1001679,bridge,B,KHALARGON BOX CULVERT,24.5945575831216,91.6813553397459,18.4
N207,1001680,link,NaN,link_LRP065,24.5945575831216,91.6813553397459,1392.6000000000013
N207,1001681,bridge,A,DAUDPUR BOX CULVERT,24.607155034729,91.6795897298029,3.0
N207,1001682,link,NaN,link_LRP066,24.607155034729,91.6795897298029,1796.9999999999973
N207,1001683,bridge,A,MIRZAPUR BOX CULVERT,24.6226280342105,91.6780914421052,6.0
N207,1001382,intersection,NaN,IS_N2N207,24.623715025193448,91.6754851166408,20.0
N207,1001684,link,NaN,link_LRP068,24.6226280342105,91.6780914421052,6.0
N207,1001685,sourcesink,NaN,SoSi_N207,24.6226280342105,91.6780914421052,1.0
N208,1001686,sourcesink,NaN,SoSi_N208,24.47419518,91.770249575,1.0
N208,1001687,link,NaN,link_LRPS,24.47419518,91.770249575,650.0
N208,1001688,bridge,A,RATAULI BOX CULVERT,24.47419518,91.770249575,3.75
N208,1001689,link,NaN,link_LRPS,24.47419518,91.770249575,649.2499999999999
N208,1001690,bridge,B,BRIDGE OVER TURAG RIVER(L),24.4756387468852,91.7757850455737,51.0
N208,1001691,link,NaN,link_LRP001,24.4756387468852,91.7757850455737,991.0000000000002
N208,1001692,bridge,A,PURBO SULTANPUR CULVERT,24.483871294499,91.7769872719057,18.0
N208,1001693,link,NaN,link_LRP002,24.483871294499,91.7769872719057,1115.0
N208,1001694,bridge,B,Monu Bridge,24.4935009116129,91.7742413077419,137.4
N208,1001695,link,NaN,link_LRP003,24.4935009116129,91.7742413077419,394.59999999999957
N208,1001696,bridge,A,CHANALE BOX CULVERT,24.4979334662316,91.7735831319739,4.75
N208,1001697,link,NaN,link_LRP004,24.4979334662316,91.7735831319739,1335.2499999999998
N208,1001698,bridge,A,ISLAMPUR BOX CULVERT,24.5027170428198,91.7856329349869,6.0
N208,1001699,link,NaN,link_LRP005,24.5027170428198,91.7856329349869,1124.0000000000007
N208,1001700,bridge,A,RAISREE SETU BOX CULVERT,24.5032282206521,91.7965518565217,18.0
N208,1001701,link,NaN,link_LRP006,24.5032282206521,91.7965518565217,406.99999999999983
N208,1001702,bridge,A,TALTOLA BOX CULVERT,24.5027773288135,91.800799438983,14.0
N208,1001703,link,NaN,link_LRP007,24.5027773288135,91.800799438983,1625.9999999999998
N208,1001704,bridge,A,KADOM HATE BOX CULVERT,24.5008222457142,91.8163581428571,12.5
N208,1001705,link,NaN,link_LRP008,24.5008222457142,91.8163581428571,834.4999999999995
N208,1001706,bridge,C,ASRAFUL KAPUL,24.5036395581784,91.8240557973977,41.7
N208,1001707,link,NaN,link_LRP009,24.5036395581784,91.8240557973977,449.29999999999967
N208,1001708,bridge,A,ASRAKAPUL BOX CULVERT,24.505384690909,91.8284580818181,5.7
N208,1001709,link,NaN,link_LRP010,24.505384690909,91.8284580818181,1533.3000000000013
N208,1001710,bridge,A,CHATURACAHEL BOX CULVERT,24.5124195867507,91.8414623375394,2.3
N208,1001711,link,NaN,link_LRP011,24.5124195867507,91.8414623375394,675.6999999999991
N208,1001712,bridge,A,GOBINDO PATI BOX CULVERT,24.5157072131147,91.8469537032786,12.4
N208,1001713,link,NaN,link_LRP012,24.5157072131147,91.8469537032786,1282.6
N208,1001714,bridge,A,GOBINDO PATI BOX CULVERT,24.5179152855365,91.8593221256609,3.0
N208,1001715,link,NaN,link_LRP013,24.5179152855365,91.8593221256609,803.0000000000009
N208,1001716,bridge,B,MOYNAR DOKAN BOX CULVERT,24.5236022391774,91.8637972337662,6.0
N208,1001717,link,NaN,link_LRP014,24.5236022391774,91.8637972337662,327.00000000000017
N208,1001718,bridge,A,MAHASOHOSRO BOX CULVERT,24.5262117229166,91.8653194604166,13.4
N208,1001719,link,NaN,link_LRP015,24.5262117229166,91.8653194604166,897.5999999999996
N208,1001720,bridge,A,PONIGRAM BOX CULVERT,24.5335874383177,91.8690842406542,10.35
N208,1001721,link,NaN,link_LRP016,24.5335874383177,91.8690842406542,1000.6499999999992
N208,1001722,bridge,A,VINAAJURI BOX CULVERT,24.5409933507812,91.8740851398437,10.225
N208,1001723,link,NaN,link_LRP017,24.5409933507812,91.8740851398437,1979.7750000000021
N208,1001724,bridge,C,Vonachara Bridge,24.5569153300869,91.8820459853913,22.0
N208,1001725,link,NaN,link_LRP019,24.5569153300869,91.8820459853913,1180.9999999999993
N208,1001726,bridge,A,Kuchimora Bridge,24.5672186684745,91.8855364854237,19.099999999999998
N208,1001727,link,NaN,link_LRP020,24.5672186684745,91.8855364854237,1121.8999999999983
N208,1001728,bridge,A,BRAMMON GRAM BOX CULVERT,24.576770323622,91.8903201307086,3.0
N208,1001729,link,NaN,link_LRP021,24.576770323622,91.8903201307086,1318.0000000000016
N208,1001730,bridge,B,KARIMPUR BOX CULVERT,24.58737143206,91.8945694766712,3.1
N208,1001731,link,NaN,link_LRP022,24.58737143206,91.8945694766712,610.9000000000008
N208,1001732,bridge,A,KARIMPUR BOX CULVERT,24.5923768999999,91.8975248802325,5.233333333333333
N208,1001733,link,NaN,link_LRP023,24.5923768999999,91.8975248802325,915.766666666666
N208,1001734,bridge,C,Kutalpur Bridge,24.5999345760869,91.8998952804347,7.4
N208,1001735,link,NaN,link_LRP024,24.5999345760869,91.8998952804347,810.5999999999979
N208,1001736,bridge,B,TIKERPAR BOX CULVERT,24.6067137696498,91.9029680929961,15.85
N208,1001737,link,NaN,link_LRP025,24.6067137696498,91.9029680929961,895.1500000000013
N208,1001738,bridge,A,UTTAR BAG BOX CULVERT,24.6141944615384,91.9059871615384,3.0
N208,1001739,link,NaN,link_LRP026,24.6141944615384,91.9059871615384,856.9999999999994
N208,1001740,bridge,B,KALAMOA BOX CULVERT,24.6217277330264,91.9075444319908,8.620000000000001
N208,1001741,link,NaN,link_LRP027,24.6217277330264,91.9075444319908,1020.38
N208,1001742,bridge,A,KHALAI KUL BOX CULVERT,24.6307483918367,91.9094825938775,4.175
N208,1001743,link,NaN,link_LRP028,24.6307483918367,91.9094825938775,1240.825000000001
N208,1001744,bridge,A,LALAPUR BOX CULVERT,24.6400450955947,91.9158721621145,12.200000000000001
N208,1001745,link,NaN,link_LRP029,24.6400450955947,91.9158721621145,779.799999999998
N208,1001746,bridge,A,CHILARCHOK CULVERT,24.6468765480314,91.9174339149606,3.8
N208,1001747,link,NaN,link_LRP030,24.6468765480314,91.9174339149606,890.200000000002
N208,1001748,bridge,A,MIRZAPUR BOX CULVERT,24.6527586526315,91.9228228581453,3.75
N208,1001749,link,NaN,link_LRP031,24.6527586526315,91.9228228581453,1156.2500000000002
N208,1001750,bridge,A,Kacha bahor,24.6620571797507,91.9257106676012,11.6
N208,1001751,link,NaN,link_LRP032,24.6620571797507,91.9257106676012,679.399999999999
N208,1001752,bridge,A,Karmada culvert,24.6678742220689,91.9273322820689,3.0
N208,1001753,link,NaN,link_LRP033,24.6678742220689,91.9273322820689,1225.0000000000016
N208,1001754,bridge,A,FARIDPUR CULVERT,24.678420522408,91.9300950531772,3.8
N208,1001755,link,NaN,link_LRP034,24.678420522408,91.9300950531772,832.1999999999986
N208,1001756,bridge,C,LUTPURBOX CULVERT,24.685883104918,91.9306523360655,4.8
N208,1001757,link,NaN,link_LRP035,24.685883104918,91.9306523360655,909.2000000000015
N208,1001758,bridge,A,Kushiara culvert,24.6933711314049,91.933520507438,94.23333333333335
N208,1001759,link,NaN,link_LRP036,24.6933711314049,91.933520507438,2335.7666666666664
N208,1001760,bridge,C,Elaspur steal deck,24.7140372792746,91.9284881404145,117.0
N208,1001761,link,NaN,link_LRP038,24.7140372792746,91.9284881404145,1669.0000000000014
N208,1001762,bridge,A,KALPARA BOX CULVERT,24.7299004437238,91.9274023165271,5.7
N208,1001763,link,NaN,link_LRP039,24.7299004437238,91.9274023165271,1000.3000000000002
N208,1001764,bridge,B,KUTALPUR BAZER,24.7385651742105,91.9246244167368,50.8
N208,1001765,link,NaN,link_LRP041,24.7385651742105,91.9246244167368,1469.199999999996
N208,1001766,bridge,D,KUTALPUR,24.7514980282296,91.9199961492823,36.4
N208,1001767,link,NaN,link_LRP042,24.7514980282296,91.9199961492823,1633.6000000000017
N208,1001768,bridge,B,DHARAMPUR,24.7659215057,91.9151637269,31.6
N208,1001769,link,NaN,link_LRP044,24.7659215057,91.9151637269,1062.4000000000012
N208,1001770,bridge,A,HAJIGANJ,24.775450445297,91.912933685891,30.3
N208,1001771,link,NaN,link_LRP045,24.775450445297,91.912933685891,867.6999999999962
N208,1001772,bridge,A,HAJIGONJ,24.783233574037,91.9104531212553,15.35
N208,1001773,link,NaN,link_LRP046,24.783233574037,91.9104531212553,1936.6500000000053
N208,1001774,bridge,A,MOGLA BAZER,24.8001608595,91.91226345,20.8
N208,1001775,link,NaN,link_LRP048,24.8001608595,91.91226345,2989.199999999998
N208,1001776,bridge,A,NAIKHAI BOX CULVERT,24.8243342277777,91.9014922777777,3.0
N208,1001777,link,NaN,link_LRP051,24.8243342277777,91.9014922777777,917.9999999999993
N208,1001778,bridge,B,Jalker Kandi Bridge,24.831194277922,91.899333612987,32.0
N208,1001779,link,NaN,link_LRP052,24.831194277922,91.899333612987,3696.999999999999
N208,1001780,bridge,A,SIB BARI BOX CULVERT,24.8586061783783,91.8850362789189,3.0
N208,1001781,link,NaN,link_LRP055,24.8586061783783,91.8850362789189,2045.9999999999995
N208,1001782,bridge,B,KADAM TALI BOX CULVERT,24.8780833333333,91.8753333333333,5.6
N208,1001447,intersection,NaN,IS_N2N208,24.87765246666665,91.8744967561403,20.0
N208,1001783,link,NaN,link_LRP057,24.8780833333333,91.8753333333333,5.6
N208,1001784,sourcesink,NaN,SoSi_N208,24.8780833333333,91.8753333333333,1.0
N8,1001785,sourcesink,NaN,SoSi_N8,23.6839104773109,90.4233107462184,1.0
N8,1001786,link,NaN,link_LRP002,23.6839104773109,90.4233107462184,2587.0
N8,1000002,intersection,NaN,IS_N1N8,23.69132456865545,90.44108591310916,20.0
N8,1001045,intersection,NaN,IS_N2N8,23.700987768385147,90.46954102919025,20.0
N8,1001787,bridge,B,PASTOGOLA BRIDGE,23.6839104773109,90.4233107462184,847.9
N8,1001788,link,NaN,link_LRP002,23.6839104773109,90.4233107462184,1156.1
N8,1001789,bridge,C,EQURIA CULVERT,23.675992885849,90.4066694429245,6.1
N8,1001790,link,NaN,link_LRP004,23.675992885849,90.4066694429245,515.9000000000002
N8,1001791,bridge,A,TAHORIA CUL,23.6729410131147,90.4027918852459,8.799999999999999
N8,1001792,link,NaN,link_LRP005,23.6729410131147,90.4027918852459,1869.1999999999994
N8,1001793,bridge,A,MOLLABARI CUL,23.6629603945205,90.3882108602739,6.1
N8,1001794,link,NaN,link_LRP006,23.6629603945205,90.3882108602739,787.9000000000004
N8,1001795,bridge,C,BAGOR BRIDGE,23.6622628610983,90.3808830910755,24.700000000000003
N8,1001796,link,NaN,link_LRP008,23.6622628610983,90.3808830910755,1156.299999999999
N8,1001797,bridge,A,KODOMPUR CULVERT (1),23.661185217647,90.3692395261176,10.4
N8,1001798,link,NaN,link_LRP009,23.661185217647,90.3692395261176,897.6000000000013
N8,1001799,bridge,A,KODAMMPUR BOX CULVERT,23.6603615113513,90.3604194248648,9.45
N8,1001800,link,NaN,link_LRP010,23.6603615113513,90.3604194248648,1169.5500000000002
N8,1001801,bridge,A,ABDULLAPUR BRIDGE,23.6553930802646,90.3519638829106,53.0
N8,1001802,link,NaN,link_LRP011,23.6553930802646,90.3519638829106,909.9999999999992
N8,1001803,bridge,A,VAWARVITY,23.6471908128,90.3494890856,8.3
N8,1001804,link,NaN,link_LRP012,23.6471908128,90.3494890856,1192.7000000000005
N8,1001805,bridge,B,DHALASHARI BRIDGE(1),23.6368512851428,90.3461733285714,321.1
N8,1001806,link,NaN,link_LRP013,23.6368512851428,90.3461733285714,1050.9
N8,1001807,bridge,A,KUSIAMRA(1) BOX CULVERT,23.6256951366171,90.3410835243494,22.55
N8,1001808,link,NaN,link_LRP014,23.6256951366171,90.3410835243494,951.4500000000003
N8,1001809,bridge,A,RAMARKHOLA CULVERT,23.6188118464999,90.33514241625,8.4
N8,1001810,link,NaN,link_LRP015,23.6188118464999,90.33514241625,860.599999999998
N8,1001811,bridge,A,NIMTOLA BRIDGE,23.61268439125,90.32979171875,27.3
N8,1001812,link,NaN,link_LRP016,23.61268439125,90.32979171875,1216.6999999999998
N8,1001813,bridge,A,NEEMTOLA CULVERT,23.6039610933333,90.3220715133333,8.3
N8,1001814,link,NaN,link_LRP017,23.6039610933333,90.3220715133333,871.7000000000025
N8,1001815,bridge,A,Chaltipara Bridge,23.597787810989,90.3166743164835,19.9
N8,1001816,link,NaN,link_LRP018,23.597787810989,90.3166743164835,908.1000000000008
N8,1001817,bridge,A,Hashara Bridge,23.5908846112554,90.311614573593,20.0
N8,1001818,link,NaN,link_LRP019,23.5908846112554,90.311614573593,1009.9999999999975
N8,1001819,bridge,A,Hashara-2 Bridge,23.58261653,90.3070945068965,46.5
N8,1001820,link,NaN,link_LRP020,23.58261653,90.3070945068965,1070.500000000001
N8,1001821,bridge,A,Kewatkhali Bridge,23.5731730582969,90.3034478890829,19.9
N8,1001822,link,NaN,link_LRP021,23.5731730582969,90.3034478890829,865.099999999998
N8,1001823,bridge,A,KAWAT KHALI 2 BRIDHE,23.566024446,90.299518032,33.2
N8,1001824,link,NaN,link_LRP022,23.566024446,90.299518032,792.8000000000004
N8,1001825,bridge,A,DOKHIN AMPARA BOX CULVERT,23.5565169467005,90.2989653824873,11.466666666666667
N8,1001826,link,NaN,link_LRP023,23.5565169467005,90.2989653824873,1905.533333333335
N8,1001827,bridge,A,SHOL GHOR-2,23.5426015166666,90.2956801999999,23.0
N8,1001828,link,NaN,link_LRP025,23.5426015166666,90.2956801999999,838.0000000000007
N8,1001829,bridge,A,Sonbari Bridge,23.5360242732394,90.2913540830986,14.2
N8,1001830,link,NaN,link_LRP026,23.5360242732394,90.2913540830986,923.7999999999988
N8,1001831,bridge,A,BASGAON STAND CULVERT,23.5281753987234,90.2885632019148,6.0
N8,1001832,link,NaN,link_LRP027,23.5281753987234,90.2885632019148,958.9999999999999
N8,1001833,bridge,A,SRINAGOR FERIGHUT BRIDGE,23.5213918536231,90.2823565173913,44.75
N8,1001834,link,NaN,link_LRP028,23.5213918536231,90.2823565173913,3169.2499999999986
